"CallFailure","Complains","SubscriptionLength","ChargeAmount","SecondsofUse","Frequencyofuse","FrequencyofSMS","DistinctCalledNumbers","AgeGroup","TariffPlan","Status","Age","CustomerValue","Churn"
0.899024475893167,"No Complains",0.407556337412614,0.0463175019240059,0.250337163707412,0.255648645886867,-0.621417311819977,0.593686317220247,"15-30","Pay as you go","active",25,-0.452832067870618,"non-CHURN"
2.15033186291097,"No Complains",0.755380511323651,4.68859439930733,1.42493748497643,0.726849939912566,-0.481204244032011,1.42643334614559,"60-75","Pay as you go","active",55,-0.558879626342556,"non-CHURN"
2.56743432525024,"No Complains",1.10320468523469,5.35177681321923,1.43739989268874,0.754567592148283,-0.389385427334371,1.48591527678312,"60-75","contractual","active",55,-0.54492523835908,"non-CHURN"
0.481922013553898,"No Complains",0.87132190262733,-0.616864911987897,-0.863901501266554,-0.932237910262427,-0.411147983784558,-1.25025353254302,"30-45","Pay as you go","non-active",30,-0.708382654447685,"CHURN"
-0.76938537346391,"No Complains",0.407556337412614,-0.616864911987897,0.072484066607759,0.44846102340587,-0.832424364644732,0.296276664032623,"15-30","Pay as you go","active",25,-0.556447741299793,"non-CHURN"
-1.04745368169009,"No Complains",0.87132190262733,-0.616864911987897,-1.21928431354032,-1.1579970600519,-0.00473590137153682,-0.893361948717872,"30-45","Pay as you go","non-active",30,-0.568491362463955,"non-CHURN"
-0.49131706523773,"No Complains",0.291614946108936,-0.616864911987897,1.02550624225352,0.782017422136687,0.770617422823435,0.177312802757574,"30-45","Pay as you go","active",30,0.633631875658928,"non-CHURN"
0.481922013553898,"No Complains",0.639439120019972,0.0463175019240059,0.087458591736075,0.44846102340587,-0.10550624253714,0.296276664032623,"30-45","Pay as you go","active",30,-0.359040437987211,"non-CHURN"
-0.213248757011551,"No Complains",-2.14315427126832,-0.616864911987897,1.02763506248981,1.45445692381122,0.112321917283241,1.01005983168292,"45-60","Pay as you go","active",45,-0.267806147533694,"non-CHURN"
-1.04745368169009,"No Complains",-1.09968174953521,-0.616864911987897,-0.150655220255468,-0.0103984664977023,-0.90339416084404,-0.12009685043005,"30-45","Pay as you go","active",30,-0.666461588472428,"non-CHURN"
-0.63035121935082,"No Complains",0.987263293931009,-0.616864911987897,0.889777792859688,1.11753522839262,2.31755416448816,1.42643334614559,"15-30","Pay as you go","active",25,3.16034113441528,"non-CHURN"
1.73322940057171,"No Complains",0.407556337412614,0.709499915835909,2.02857985462122,2.05617966534854,0.0998917074966958,0.415240525307673,"30-45","Pay as you go","active",30,0.621202240995914,"non-CHURN"
1.59419524645862,"Complains",1.33508746784205,-0.616864911987897,-0.176740014154776,0.0819139436741378,0.207432644387918,0.950577901045396,"45-60","Pay as you go","non-active",45,-0.494058309547943,"CHURN"
-0.0742146028984611,"No Complains",-0.635916184320495,-0.616864911987897,-1.56689207274029,-1.00225494064195,-1.07473040534726,-1.1907716019055,"15-30","Pay as you go","non-active",25,-0.893871790983231,"non-CHURN"
1.31612693823244,"No Complains",1.33508746784205,0.709499915835909,-0.199550220535882,0.288871191382483,2.23875486646173,0.236794733395099,"30-45","Pay as you go","active",30,2.20200472149197,"non-CHURN"
-1.04745368169009,"No Complains",0.175673554805257,-0.616864911987897,-0.440215577241193,-0.126905409356213,-1.07473040534726,0.355758594670148,"<15","Pay as you go","active",15,-0.683378630059589,"non-CHURN"
0.0648195512146287,"No Complains",0.639439120019972,-0.616864911987897,-0.420003597423025,0.00838947625800229,0.428739038438028,0.177312802757574,"45-60","Pay as you go","non-active",45,-0.42901503499149,"non-CHURN"
-0.35228291112464,"No Complains",0.407556337412614,-0.616864911987897,0.222838681006465,0.221948004433189,-1.07473040534726,-0.476988434255199,"15-30","Pay as you go","active",25,-0.523617293222485,"non-CHURN"
-0.35228291112464,"No Complains",-0.635916184320495,-0.616864911987897,-0.863901501266554,-1.20120363776573,-0.621417311819977,-1.25025353254302,"45-60","Pay as you go","non-active",45,-0.820625729576187,"non-CHURN"
-0.63035121935082,"No Complains",0.175673554805257,-0.616864911987897,0.663733267894539,0.135461210956422,0.348495331825975,0.474722455945198,"15-30","Pay as you go","active",25,0.247898236594242,"non-CHURN"
-0.63035121935082,"No Complains",0.175673554805257,-0.616864911987897,-0.211225791370513,-0.107011311340938,1.15922090918034,-0.12009685043005,"15-30","Pay as you go","active",25,0.81322465599952,"non-CHURN"
-1.04745368169009,"No Complains",-0.17215061910578,-0.616864911987897,0.700347833674092,0.583949650100541,-0.621417311819977,-0.179578781067575,"45-60","Pay as you go","active",45,-0.553021871497487,"non-CHURN"
2.70646847936333,"Complains",-0.17215061910578,-0.616864911987897,-0.783756393336873,-0.0873151793248779,-0.456968790445457,-0.476988434255199,"30-45","Pay as you go","non-active",30,-0.708459857147455,"CHURN"
-0.213248757011551,"No Complains",0.639439120019972,0.0463175019240059,-0.0298711019771719,-0.553177484855321,2.69855896998921,-0.893361948717872,"30-45","Pay as you go","active",30,3.10064414681792,"non-CHURN"
-0.35228291112464,"No Complains",0.0597321635015781,0.0463175019240059,0.906479861257377,1.01816339264391,2.24760263994727,0.950577901045396,"15-30","Pay as you go","active",25,3.02849822388261,"non-CHURN"
-0.0742146028984611,"Complains",0.639439120019972,2.03586474365972,0.810851716267179,0.954407377491545,1.79738841865908,0.831614039770347,"15-30","contractual","active",25,2.15883876198292,"non-CHURN"
1.31612693823244,"No Complains",-1.91127148866096,0.0463175019240059,0.762914521654167,1.29599776101654,0.5141765606266,1.01005983168292,"<15","contractual","active",15,0.746087258211798,"non-CHURN"
-0.76938537346391,"No Complains",-0.17215061910578,-0.616864911987897,-0.6081321090741,-0.272262289919404,-0.168104218292692,-0.417506503617674,"30-45","Pay as you go","non-active",30,-0.562083538383022,"non-CHURN"
1.8722635546848,"No Complains",-1.56344731474993,0.709499915835909,0.74333799876369,1.30756162923119,0.568669119601882,1.24798755423302,"15-30","contractual","active",25,0.489610239237488,"non-CHURN"
-1.04745368169009,"Complains",-0.867798966927852,-0.616864911987897,-0.866428242395153,-0.553177484855321,1.26198442846689,-0.833880018080348,"15-30","contractual","active",25,0.801933761158118,"CHURN"
-0.63035121935082,"No Complains",-0.17215061910578,-0.616864911987897,2.0634106526665,1.60612233842877,0.901215559121976,0.0583489414825243,"15-30","Pay as you go","active",25,1.57787879587416,"non-CHURN"
0.899024475893167,"No Complains",0.87132190262733,0.709499915835909,2.16738340602023,1.81256665058409,1.28075352382918,0.772132109132822,"30-45","Pay as you go","active",30,1.79815739899369,"non-CHURN"
-1.04745368169009,"No Complains",0.175673554805257,-0.616864911987897,0.70294336410947,0.849519392807037,2.13982248044025,1.06954176232045,"15-30","Pay as you go","active",25,2.72685762554269,"non-CHURN"
-0.49131706523773,"No Complains",-0.867798966927852,-0.616864911987897,-0.662605640857924,-0.478341497033806,-1.07473040534726,2.43762616698352,"45-60","Pay as you go","active",45,-0.832157882854371,"non-CHURN"
-0.35228291112464,"No Complains",0.639439120019972,0.0463175019240059,0.226509501773251,0.44846102340587,-1.07473040534726,-0.0606149197925253,"30-45","Pay as you go","active",30,-0.563627592378428,"non-CHURN"
-0.0742146028984611,"No Complains",0.87132190262733,-0.616864911987897,-0.39798288481002,0.0819139436741378,2.17614626487087,-0.00113298915500047,"30-45","Pay as you go","active",30,2.04590086255649,"non-CHURN"
-1.04745368169009,"No Complains",0.639439120019972,-0.616864911987897,-0.702486120340101,-0.229570295145767,-0.00473590137153682,-0.2390607117051,"30-45","Pay as you go","non-active",30,-0.494376770684495,"non-CHURN"
-0.63035121935082,"No Complains",-2.72286122778671,0.0463175019240059,-0.648345774985388,-0.866232003298712,-1.07473040534726,-0.952843879355397,"30-45","Pay as you go","active",30,-0.787592624411983,"CHURN"
0.203853705327718,"No Complains",0.291614946108936,0.0463175019240059,-0.155124593061869,-0.0873151793248779,1.16578172011871,-0.179578781067575,"15-30","Pay as you go","active",25,0.838064624650604,"non-CHURN"
1.31612693823244,"No Complains",-1.79533009735728,0.0463175019240059,1.20239545052512,1.63781859500961,0.457747553527662,1.12902369295797,"60-75","Pay as you go","active",55,-0.399706960091201,"non-CHURN"
0.342887859440808,"Complains",1.33508746784205,-0.616864911987897,-0.777687646226049,-0.743920940950178,-0.120770569141087,-0.655434226167773,"45-60","Pay as you go","non-active",45,-0.695605607635705,"CHURN"
2.56743432525024,"Complains",0.291614946108936,0.0463175019240059,-0.863901501266554,-0.107011311340938,-0.289569095621782,-0.2390607117051,"30-45","Pay as you go","active",30,-0.659513345493104,"CHURN"
0.620956167666988,"No Complains",-0.867798966927852,0.0463175019240059,-0.65545509365302,-0.430328498793274,-0.289569095621782,-0.595952295530248,"15-30","Pay as you go","active",25,-0.590754691010207,"non-CHURN"
2.01129770879788,"No Complains",0.291614946108936,4.68859439930733,1.45986978305439,0.684753694105904,-0.832424364644732,1.01005983168292,"45-60","Pay as you go","active",45,-0.366432596490214,"non-CHURN"
0.203853705327718,"No Complains",0.175673554805257,-0.616864911987897,0.175275589766778,0.15302579287262,-1.07473040534726,0.474722455945198,"<15","Pay as you go","active",15,-0.459925065912012,"non-CHURN"
0.203853705327718,"Complains",0.755380511323651,-0.616864911987897,-0.32847805533647,0.0819139436741378,0.00889515139211577,-0.12009685043005,"30-45","Pay as you go","non-active",30,-0.408758976639265,"non-CHURN"
-1.04745368169009,"No Complains",0.0597321635015781,-0.616864911987897,-1.88849346919435,-2.08642382495804,-1.07473040534726,-1.36921739381807,"15-30","Pay as you go","non-active",25,-0.90385989026601,"CHURN"
-0.213248757011551,"Complains",0.407556337412614,-0.616864911987897,-0.406682098738779,-0.126905409356213,-0.532917626977573,-0.298542642342624,"30-45","Pay as you go","non-active",30,-0.658972926594712,"non-CHURN"
-1.04745368169009,"Complains",-3.07068540169775,-0.616864911987897,-0.837491445605057,-1.34579547965322,-1.07473040534726,-1.30973546318055,"15-30","Pay as you go","active",25,-0.810492875231339,"CHURN"
-0.908419527576999,"No Complains",0.291614946108936,-0.616864911987897,-0.65335986975352,-0.25079217530852,-0.152056491261914,-0.358024572980149,"30-45","Pay as you go","non-active",30,-0.562778362680955,"non-CHURN"
-0.213248757011551,"No Complains",0.639439120019972,0.0463175019240059,1.49367696959971,1.3305719636274,-1.07473040534726,1.54539720742064,"45-60","Pay as you go","active",45,-0.363006726687908,"non-CHURN"
-0.908419527576999,"No Complains",-0.0562092278021007,-0.616864911987897,0.898141340346699,0.992819399559119,2.24760263994727,1.12902369295797,"15-30","Pay as you go","active",25,3.02441613113225,"non-CHURN"
0.203853705327718,"No Complains",-0.635916184320495,-0.616864911987897,-1.20249424556837,-0.773430102357605,-0.590118323942202,-0.952843879355397,"15-30","Pay as you go","active",25,-0.792948561708545,"non-CHURN"
-0.0742146028984611,"No Complains",0.639439120019972,-0.616864911987897,-0.452767436153971,-0.0873151793248779,-0.655044031869627,-0.358024572980149,"30-45","Pay as you go","active",30,-0.699735952073415,"non-CHURN"
0.342887859440808,"No Complains",0.755380511323651,0.709499915835909,1.56404393939197,1.42110408555969,-0.389385427334371,1.54539720742064,"45-60","contractual","active",45,-0.262980978798052,"non-CHURN"
-0.0742146028984611,"Complains",-0.17215061910578,-0.616864911987897,-0.356914299839023,-0.360812002070685,-0.201083551239624,0.415240525307673,"30-45","Pay as you go","non-active",30,-0.525103445193063,"CHURN"
-0.76938537346391,"No Complains",0.291614946108936,-0.616864911987897,1.50893266469783,1.31908623099971,-0.732057916340817,1.30746948487054,"30-45","Pay as you go","active",30,2.93186443175053e-05,"non-CHURN"
-1.04745368169009,"No Complains",0.755380511323651,-0.616864911987897,-1.11064346406675,-0.966699016042711,-0.368292971763821,-0.714916156805298,"15-30","Pay as you go","non-active",25,-0.704011051573193,"non-CHURN"
-1.04745368169009,"No Complains",0.639439120019972,-0.616864911987897,-1.52464302395959,-1.46047862775113,-0.10550624253714,-1.01232580999292,"30-45","Pay as you go","non-active",30,-0.646543291931698,"non-CHURN"
-0.213248757011551,"No Complains",0.87132190262733,0.0463175019240059,-0.277915730714761,0.135461210956422,-1.07473040534726,0.534204386582723,"15-30","Pay as you go","active",25,-0.680560731517974,"non-CHURN"
-1.04745368169009,"No Complains",-1.44750592344625,-0.616864911987897,-0.866428242395153,-0.715046607869063,1.21118021082375,-0.893361948717872,"15-30","contractual","active",25,0.731930213141425,"non-CHURN"
-0.0742146028984611,"No Complains",-2.37503705387568,1.37268232974781,0.341946115165106,-0.0678112184813702,1.65591999425334,-0.417506503617674,"30-45","Pay as you go","active",30,1.43244821018192,"non-CHURN"
-0.63035121935082,"No Complains",0.407556337412614,-0.616864911987897,0.0685243583152341,0.0637685387377042,-1.07473040534726,0.415240525307673,"15-30","Pay as you go","active",25,-0.577118764163283,"non-CHURN"
-1.04745368169009,"No Complains",0.175673554805257,-0.616864911987897,-0.00966959548855198,0.353959818360618,-1.07473040534726,0.177312802757574,"15-30","Pay as you go","active",25,-0.600829643330227,"non-CHURN"
0.342887859440808,"No Complains",0.639439120019972,-0.616864911987897,0.195225488651515,0.187748012604911,-0.90339416084404,0.712650178495297,"<15","Pay as you go","active",15,-0.440605090294502,"non-CHURN"
1.03805863000626,"No Complains",0.987263293931009,0.709499915835909,0.564547402488315,0.768325500298571,-0.0756770058055171,0.117830872120049,"30-45","Pay as you go","active",30,-0.184176323007548,"non-CHURN"
-0.49131706523773,"No Complains",-0.751857575624174,-0.616864911987897,-0.615016910872692,-0.338254027349724,-0.136283145020905,2.67555388953362,"45-60","Pay as you go","active",45,-0.681564366614987,"non-CHURN"
-0.35228291112464,"No Complains",0.175673554805257,-0.616864911987897,-0.438431323894935,-0.147003565421336,1.99022551240259,-0.298542642342624,"15-30","Pay as you go","active",25,2.0561784719634,"non-CHURN"
-0.908419527576999,"No Complains",-2.14315427126832,0.709499915835909,-0.327152638433103,-0.360812002070685,-0.411147983784558,-0.536470364892724,"30-45","Pay as you go","active",30,-0.603155374660806,"non-CHURN"
-0.35228291112464,"No Complains",0.407556337412614,-0.616864911987897,-1.3268407762304,-1.40073521641355,-0.621417311819977,-1.25025353254302,"15-30","Pay as you go","non-active",25,-0.816051469614799,"CHURN"
-1.04745368169009,"No Complains",0.523497728716293,-0.616864911987897,-0.937183709305134,-1.03901717435002,-1.07473040534726,-0.714916156805298,"15-30","Pay as you go","non-active",25,-0.826647540158268,"non-CHURN"
-0.35228291112464,"No Complains",0.407556337412614,-0.616864911987897,-0.575036198174096,-0.454158450895507,-0.456968790445457,-0.417506503617674,"30-45","Pay as you go","non-active",30,-0.672097385555658,"CHURN"
0.620956167666988,"No Complains",0.987263293931009,0.709499915835909,1.94288476095938,1.67966532887404,-0.00473590137153682,1.60487913805817,"30-45","Pay as you go","active",30,0.506942245335914,"non-CHURN"
-1.04745368169009,"No Complains",0.755380511323651,-0.616864911987897,-0.70117874458157,-0.686767813813878,-0.90339416084404,-1.07180774063045,"45-60","Pay as you go","active",45,-0.832061379479659,"non-CHURN"
-1.04745368169009,"No Complains",-0.17215061910578,-0.616864911987897,-0.306423784108079,-1.20120363776573,-1.07473040534726,-0.893361948717872,"30-45","Pay as you go","active",30,-0.716257329824253,"non-CHURN"
-0.0742146028984611,"No Complains",0.639439120019972,0.0463175019240059,0.151331681016854,0.539563620242832,-0.560721671837594,0.415240525307673,"30-45","Pay as you go","active",30,-0.516997161717184,"non-CHURN"
-0.213248757011551,"No Complains",0.0597321635015781,0.709499915835909,0.773231701964762,0.849519392807037,1.57406365509456,0.355758594670148,"15-30","contractual","active",25,1.77642483900836,"non-CHURN"
0.0648195512146287,"No Complains",0.755380511323651,0.709499915835909,0.764474402942714,0.598581943057686,1.30554877477644,0.296276664032623,"30-45","Pay as you go","active",30,1.11861923561577,"non-CHURN"
-0.35228291112464,"No Complains",1.10320468523469,0.709499915835909,0.704339881230974,0.598581943057686,1.31170733404818,0.236794733395099,"30-45","Pay as you go","active",30,1.10279268216286,"non-CHURN"
-0.35228291112464,"No Complains",0.291614946108936,0.0463175019240059,-1.3268407762304,-1.40073521641355,-0.621417311819977,-1.25025353254302,"60-75","Pay as you go","active",55,-0.874590416715606,"non-CHURN"
2.15033186291097,"No Complains",0.987263293931009,5.35177681321923,1.3967242196803,0.698856469760371,-0.560721671837594,1.1885056235955,"60-75","contractual","active",55,-0.572834014326033,"non-CHURN"
1.59419524645862,"No Complains",0.987263293931009,0.709499915835909,0.47149988336715,0.539563620242832,-0.0325327172010439,-0.2390607117051,"30-45","Pay as you go","active",30,-0.195679525273318,"non-CHURN"
-1.04745368169009,"No Complains",-0.17215061910578,-0.616864911987897,0.849466021087193,0.941495084756966,2.21653137444066,0.831614039770347,"15-30","Pay as you go","active",25,2.94068980323139,"non-CHURN"
-1.04745368169009,"No Complains",-0.751857575624174,-0.616864911987897,-0.887904744798761,-0.57894816629648,-0.560721671837594,1.78332492997074,"45-60","Pay as you go","active",45,-0.812326439350883,"non-CHURN"
1.03805863000626,"No Complains",0.87132190262733,0.0463175019240059,0.26959328596632,0.288871191382483,-0.590118323942202,0.831614039770347,"<15","Pay as you go","active",15,-0.333283687276354,"non-CHURN"
-1.04745368169009,"Complains",-2.83880261909039,0.0463175019240059,-0.729835449133408,-0.866232003298712,-0.218049182831148,-0.833880018080348,"30-45","Pay as you go","active",30,-0.609177185242887,"CHURN"
2.98453678758951,"No Complains",0.407556337412614,1.37268232974781,2.09793713381556,2.14970394196697,0.148855121987822,0.415240525307673,"30-45","Pay as you go","active",30,0.693772778779969,"non-CHURN"
1.31612693823244,"No Complains",0.175673554805257,0.0463175019240059,2.02065054826355,2.0277078263089,0.0356553675171343,0.296276664032623,"15-30","Pay as you go","active",25,0.76293674743666,"non-CHURN"
2.56743432525024,"Complains",-0.0562092278021007,-0.616864911987897,-0.831603433016067,-0.20858823333731,-0.481204244032011,-0.536470364892724,"30-45","Pay as you go","non-active",30,-0.724363613300131,"CHURN"
3.54067340404187,"Complains",0.987263293931009,-0.616864911987897,-0.634660400297936,0.135461210956422,-0.0185428605154789,0.117830872120049,"30-45","Pay as you go","non-active",30,-0.488277757402644,"CHURN"
-1.04745368169009,"No Complains",-1.6793887060536,-0.616864911987897,-0.640862415585944,-0.686767813813878,-0.327893030191938,-0.714916156805298,"15-30","Pay as you go","active",25,-0.605953972527479,"non-CHURN"
0.481922013553898,"No Complains",-0.17215061910578,0.0463175019240059,-0.431316157790353,-0.0484939112937319,0.112321917283241,3.09192740399629,"60-75","Pay as you go","active",55,-0.703924198535952,"non-CHURN"
-1.04745368169009,"No Complains",-1.09968174953521,-0.616864911987897,-1.88849346919435,-2.08642382495804,-0.532917626977573,-1.36921739381807,"45-60","Pay as you go","non-active",45,-0.855608202909591,"non-CHURN"
0.203853705327718,"No Complains",1.21914607653837,0.709499915835909,0.968695582272229,1.16608282799023,2.35627521704215,1.54539720742064,"30-45","Pay as you go","active",30,2.81175164427757,"non-CHURN"
-1.04745368169009,"No Complains",0.407556337412614,0.0463175019240059,-1.57835231402929,-1.80649262272921,-0.832424364644732,-1.25025353254302,"60-75","Pay as you go","active",55,-0.895348292616338,"non-CHURN"
0.620956167666988,"Complains",0.87132190262733,-0.616864911987897,-0.32847805533647,0.0637685387377042,-0.655044031869627,-0.417506503617674,"30-45","Pay as you go","non-active",30,-0.671325358557955,"non-CHURN"
-0.63035121935082,"No Complains",0.87132190262733,0.0463175019240059,0.217934302373277,0.401659123924711,-0.691610915628531,0.236794733395099,"30-45","Pay as you go","active",30,-0.527959945084563,"non-CHURN"
0.342887859440808,"No Complains",0.523497728716293,-0.616864911987897,-0.235136967934672,0.0637685387377042,-0.560721671837594,-0.476988434255199,"30-45","Pay as you go","non-active",30,-0.625775765693496,"non-CHURN"
-1.04745368169009,"No Complains",-0.867798966927852,-0.616864911987897,-0.116764551891724,0.0819139436741378,-1.07473040534726,-0.179578781067575,"30-45","Pay as you go","active",30,-0.664917534477023,"non-CHURN"
-1.04745368169009,"No Complains",-0.404033401713137,0.709499915835909,0.700347833674092,0.740742734353688,1.65053939710505,0.177312802757574,"15-30","contractual","active",25,1.86518864306923,"non-CHURN"
-0.0742146028984611,"No Complains",0.639439120019972,-0.616864911987897,1.88576987854,1.55268180401678,-1.07473040534726,1.24798755423302,"30-45","Pay as you go","active",30,0.172500149931102,"non-CHURN"
0.203853705327718,"No Complains",0.639439120019972,0.709499915835909,0.842279266920157,0.670578780079561,1.31170733404818,0.177312802757574,"30-45","Pay as you go","active",30,1.15799261249861,"non-CHURN"
-1.04745368169009,"No Complains",-0.867798966927852,-0.616864911987897,-1.88849346919435,-2.08642382495804,-1.07473040534726,-1.36921739381807,"15-30","Pay as you go","non-active",25,-0.90385989026601,"non-CHURN"
2.70646847936333,"No Complains",1.21914607653837,2.03586474365972,2.06864150091486,2.1681621024473,0.274372532974728,0.593686317220247,"30-45","Pay as you go","active",30,0.761479546478496,"non-CHURN"
2.01129770879788,"No Complains",-1.09968174953521,0.709499915835909,1.24575922960798,1.74157779240046,0.595248733637556,1.48591527678312,"60-75","Pay as you go","active",55,-0.34843471710627,"non-CHURN"
-1.04745368169009,"No Complains",0.755380511323651,-0.616864911987897,-1.88849346919435,-2.08642382495804,-1.07473040534726,-1.36921739381807,"15-30","Pay as you go","non-active",25,-0.90385989026601,"CHURN"
0.203853705327718,"No Complains",0.639439120019972,-0.616864911987897,-0.367077512086369,-0.0293579993245737,-0.590118323942202,-0.358024572980149,"30-45","Pay as you go","non-active",30,-0.665149142576334,"non-CHURN"
1.17709278411935,"No Complains",0.291614946108936,0.709499915835909,0.590759208710253,0.656330609219915,-0.271092183900385,-0.12009685043005,"15-30","Pay as you go","active",25,-0.188277716432844,"CHURN"
-1.04745368169009,"No Complains",-0.519974793016816,-0.616864911987897,-0.374915523016315,-0.383668796979165,1.04458189540306,-0.476988434255199,"15-30","Pay as you go","active",25,0.620584619397752,"non-CHURN"
0.203853705327718,"No Complains",0.523497728716293,-0.616864911987897,1.0791399424372,0.862834396344739,0.825480469186821,0.296276664032623,"30-45","Pay as you go","active",30,0.711683805126671,"non-CHURN"
-0.0742146028984611,"No Complains",-0.17215061910578,0.0463175019240059,0.0100446311111779,0.272318411207423,-0.253030642872691,0.355758594670148,"30-45","Pay as you go","active",30,-0.451760880411306,"non-CHURN"
-1.04745368169009,"No Complains",0.639439120019972,-0.616864911987897,-1.88849346919435,-2.08642382495804,-1.07473040534726,-1.36921739381807,"15-30","Pay as you go","non-active",25,-0.90385989026601,"CHURN"
1.8722635546848,"No Complains",0.291614946108936,4.02541198539542,1.37857152654166,0.524600607017142,-1.07473040534726,0.891095970407871,"45-60","contractual","active",45,-0.401704579947757,"non-CHURN"
-0.49131706523773,"No Complains",0.639439120019972,-0.616864911987897,-0.326159313660312,-0.338254027349724,1.81775831095457,-0.298542642342624,"30-45","Pay as you go","active",30,1.48162632993558,"non-CHURN"
0.342887859440808,"No Complains",0.175673554805257,-0.616864911987897,-0.689476509766068,-0.659049162329736,0.0487964849673983,-0.714916156805298,"45-60","Pay as you go","non-active",45,-0.628053245336718,"non-CHURN"
-1.04745368169009,"No Complains",-0.867798966927852,-0.616864911987897,-0.485559212157056,-0.834533430544221,1.12612350445167,-0.893361948717872,"15-30","contractual","active",25,0.696233614835146,"non-CHURN"
1.45516109234553,"No Complains",0.0597321635015781,0.709499915835909,2.00474348729641,1.97981176266474,-0.046712938327925,0.117830872120049,"30-45","Pay as you go","active",30,0.521765163691806,"non-CHURN"
